Label,Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeEducation,AgeMoneyly,IntoAge,Satisfaction,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
1,1,16,4,1761,1,3,3,2,2,2,3,1,3,10,2,3,1,0,0,0,12.903225806451612,789,21,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,2,1,1974,4,1,4,2,1,2,3,3,3,1,4,3,1,0,0,0,3.225806451612903,36,30,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,13,4,1372,1,4,3,2,6,2,3,3,0,24,2,2,19,7,3,8,7.2727272727272725,996,31,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,29,4,2010,3,2,2,2,1,2,3,3,0,6,3,3,6,2,4,1,12.5,177,26,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,1,6,4,133,3,3,1,2,4,2,4,4,0,7,3,3,3,2,0,2,10.81081081081081,168,30,8,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,1,9,3,184,3,3,4,2,0,2,3,4,0,12,2,1,11,9,4,7,10.0,634,18,11,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,13,2,1495,4,3,2,2,1,2,3,3,1,1,2,3,1,0,0,0,8.333333333333334,254,23,9,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,1,2,792,1,1,4,2,3,2,3,1,1,5,2,3,2,2,2,0,7.6923076923076925,167,21,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,6,1,31,2,3,1,2,2,2,3,3,0,8,2,3,4,2,1,3,2.9411764705882355,261,26,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,4,1,1735,3,3,2,2,1,2,3,3,0,3,3,1,3,2,1,2,4.3478260869565215,429,20,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,8,4,677,3,3,3,2,0,2,3,4,0,6,3,3,5,0,1,2,12.121212121212121,645,27,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,2,4,216,3,3,3,2,6,2,3,4,1,6,3,3,4,3,1,2,11.764705882352942,196,28,10,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,3,3,1786,1,3,3,2,2,2,3,4,0,15,2,3,2,2,2,2,5.882352941176471,771,36,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,3,3,10,3,4,1,2,4,2,4,1,3,12,3,2,1,0,0,0,5.084745762711864,181,47,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,8,5,1430,1,3,2,2,3,2,3,3,0,9,3,4,3,2,1,0,16.129032258064516,1589,22,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,1,29,2,618,1,3,3,2,5,2,3,1,2,8,5,3,0,0,0,0,7.6923076923076925,496,18,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,19,3,1739,4,1,3,2,3,2,3,3,1,10,2,1,4,3,0,2,9.375,300,22,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,19,3,1619,4,2,1,2,1,2,3,1,2,7,3,3,7,7,0,7,11.11111111111111,301,20,6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,26,2,1180,3,2,4,2,3,2,3,4,1,16,3,1,1,1,0,0,5.0,221,24,11,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,8,4,1080,4,2,1,2,8,2,4,1,3,19,2,3,16,13,1,7,8.695652173913043,200,27,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,5,3,32,3,3,3,2,4,2,3,4,1,26,3,2,14,13,4,8,5.660377358490566,1080,27,10,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,25,4,1014,3,3,3,2,1,2,3,3,1,16,3,2,16,10,10,1,11.428571428571429,890,19,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,28,3,2035,4,2,3,2,1,2,4,4,2,8,2,3,8,7,1,7,8.823529411764707,394,26,11,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,18,2,1322,1,3,3,2,0,2,3,1,0,9,6,3,8,7,1,7,5.128205128205129,348,30,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,1,9,3,90,4,2,3,2,0,2,3,1,1,2,0,2,1,0,0,0,8.333333333333334,188,34,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,10,3,1650,3,2,3,2,9,2,3,3,0,8,2,3,5,2,1,4,10.344827586206897,404,21,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,6,2,178,2,3,2,2,6,2,4,4,2,7,0,3,3,2,0,1,5.555555555555555,411,29,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,4,3,933,2,3,3,2,1,2,3,3,0,1,2,3,1,1,0,0,11.11111111111111,257,26,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,28,3,1596,2,4,3,2,1,2,3,4,2,10,3,2,10,9,6,8,8.571428571428571,389,25,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,7,4,1224,3,3,3,2,1,2,3,1,3,10,4,2,10,7,8,9,13.333333333333334,349,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,2,3,1277,1,1,2,2,2,2,3,1,0,26,2,3,24,10,1,11,6.666666666666667,418,19,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,1,12,1,1175,3,3,4,2,1,2,3,4,0,1,4,2,1,1,0,0,3.5714285714285716,269,27,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,2,4,579,4,2,3,2,3,2,3,3,1,14,3,3,7,3,5,7,11.764705882352942,162,20,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,20,3,2046,4,3,3,2,8,2,3,3,0,8,3,3,5,3,0,1,6.666666666666667,323,37,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,1,4,145,1,2,1,2,3,2,4,3,0,23,1,2,13,12,12,8,7.8431372549019605,293,28,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,21,2,1821,4,3,2,2,4,2,4,4,1,13,2,4,9,7,3,7,4.3478260869565215,582,33,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2,3,1547,4,3,4,2,2,2,3,3,1,24,3,1,20,8,13,9,7.142857142857143,723,18,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,20,3,587,1,3,3,2,3,2,3,1,0,12,2,3,1,0,0,0,9.67741935483871,950,19,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2,4,1228,4,3,4,2,2,2,3,3,1,12,3,2,6,3,1,4,8.695652173913043,481,34,11,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,4,1,253,4,3,3,2,1,2,3,2,1,21,2,3,20,8,9,9,2.5,1427,19,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,3,3,397,3,3,2,2,4,2,3,4,0,10,2,3,8,0,7,7,8.333333333333334,373,26,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,29,4,569,2,2,3,2,0,2,3,2,1,28,2,3,27,10,15,7,8.0,681,22,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,7,3,1482,3,3,3,2,1,2,3,2,2,1,2,2,1,0,0,0,10.0,127,29,8,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,5,2,1696,2,2,4,2,1,2,3,3,1,15,3,4,15,10,4,13,5.882352941176471,234,19,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,10,3,1980,3,3,1,2,6,2,3,4,0,9,3,3,5,2,1,4,5.555555555555555,246,45,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,1,29,3,568,1,2,4,2,3,2,3,3,1,32,3,2,1,0,0,0,5.2631578947368425,495,25,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,16,3,1681,3,3,4,2,1,2,4,3,1,7,2,3,6,5,1,2,9.090909090909092,488,26,10,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,6,2,1297,2,2,3,2,0,2,3,2,0,8,6,2,7,0,7,7,3.9215686274509802,111,43,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,14,3,227,1,3,3,2,4,2,3,1,1,13,2,3,9,8,1,8,7.317073170731708,179,28,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,10,3,1079,3,2,1,2,1,2,3,1,0,1,6,2,1,0,1,0,14.285714285714286,134,20,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,17,5,1656,4,2,1,2,5,2,3,3,3,19,3,3,14,11,1,11,10.0,530,31,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,1,478,1,2,2,2,1,2,3,3,0,3,3,3,3,2,1,2,4.761904761904762,207,18,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,15,2,2009,2,3,4,2,0,2,3,1,1,10,6,3,9,7,8,1,6.0606060606060606,443,23,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,3,4,1036,2,3,4,2,8,2,3,3,0,19,1,3,1,0,0,0,10.526315789473685,541,19,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,20,2,372,3,3,4,2,0,2,3,2,0,21,2,3,20,7,4,10,4.444444444444445,899,24,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,25,3,1993,1,3,3,2,2,2,4,2,0,25,3,3,17,14,12,11,6.382978723404255,551,22,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,2,2,264,1,2,4,2,9,2,4,4,1,22,1,3,20,8,11,8,4.444444444444445,746,23,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,1,4,2012,1,3,4,2,8,2,3,3,2,8,3,2,1,0,0,0,10.0,180,32,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,23,2,1678,4,3,3,2,3,2,3,4,0,21,2,3,2,0,0,2,4.878048780487805,518,20,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,2,3,1050,3,2,2,2,2,2,3,1,1,30,2,3,15,7,6,12,5.660377358490566,283,23,6,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,2,3,815,3,3,3,2,5,2,3,4,0,30,3,3,4,3,0,3,6.0,1058,20,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,2,3,909,4,2,4,2,8,2,3,3,2,13,2,3,5,4,0,4,7.6923076923076925,266,26,11,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,16,1,1729,2,3,4,2,1,2,3,2,1,10,2,2,10,0,0,8,3.3333333333333335,286,20,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,29,1,1514,3,1,2,2,1,2,3,2,2,8,2,2,8,6,1,7,3.5714285714285716,233,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,10,4,483,4,4,3,2,3,2,3,3,1,10,3,3,7,7,1,7,10.0,221,30,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,7,1,585,4,3,2,2,0,2,3,1,0,4,3,3,3,2,1,2,3.3333333333333335,298,26,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,1,2,4,771,4,3,1,2,2,2,3,1,1,16,2,4,1,0,0,0,11.428571428571429,436,19,6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,20,3,1475,4,3,2,2,1,2,3,3,0,6,3,2,5,2,1,3,6.818181818181818,233,38,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,18,5,74,2,3,1,2,1,2,4,4,1,9,3,2,9,8,1,8,14.285714285714286,777,26,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,3,1,879,3,3,1,2,1,2,3,4,0,5,3,3,5,3,0,3,4.0,503,20,8,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,1,3,1196,4,2,4,2,1,2,3,2,1,14,2,2,14,8,3,11,8.108108108108109,349,23,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,1,2,976,4,3,4,2,2,2,3,2,1,26,2,2,9,8,7,8,3.8461538461538463,986,26,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,20,3,1265,3,4,3,2,0,2,3,4,0,2,5,2,1,0,0,0,8.823529411764707,304,32,10,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,1,3,743,3,3,3,2,4,2,3,4,0,10,4,4,1,0,0,0,7.894736842105263,620,28,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,1,8,1,1019,2,1,1,2,1,2,3,1,1,4,3,2,4,3,1,1,4.545454545454546,111,18,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,14,3,1128,3,2,3,2,1,2,3,1,0,21,2,4,20,7,4,9,7.5,981,19,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,1,10,4,592,2,3,4,2,1,2,3,4,0,10,3,2,10,3,9,7,11.11111111111111,831,26,10,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,13,4,1307,3,2,2,2,6,2,3,4,2,21,4,3,19,9,15,2,10.256410256410257,878,18,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,1,1068,1,2,3,2,1,2,3,3,2,5,5,3,5,3,1,3,3.8461538461538463,154,21,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,8,2,2018,1,3,3,2,0,2,4,2,1,6,3,2,5,3,0,4,8.0,588,19,6,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,8,4,990,1,3,4,2,4,2,3,4,2,12,3,3,7,7,0,7,11.11111111111111,423,24,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,7,4,709,4,2,4,2,0,2,4,1,0,8,2,3,7,7,0,5,10.526315789473685,212,30,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,1,5,1481,1,3,3,2,7,2,3,3,1,11,4,2,1,0,0,0,11.363636363636363,325,33,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,1,1,1011,3,3,1,2,1,2,3,3,1,4,1,3,4,3,0,3,3.225806451612903,401,27,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1,13,4,650,2,3,1,2,2,2,3,3,0,9,2,1,3,1,1,2,12.903225806451612,409,22,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,3,1,714,4,4,4,2,1,2,4,2,2,6,3,3,6,5,0,4,3.7037037037037037,688,21,10,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,7,3,112,4,1,4,2,4,2,3,1,0,37,3,2,6,4,0,2,5.357142857142857,129,19,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,1,18,4,1034,3,3,2,2,3,2,3,4,2,17,3,3,8,7,6,7,7.2727272727272725,348,38,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,25,2,1397,3,3,3,2,3,2,4,2,1,13,2,3,6,4,0,5,5.128205128205129,840,26,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,4,1,1394,3,3,3,2,7,2,3,4,0,8,2,3,6,4,1,3,2.7027027027027026,242,29,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,9,2,699,2,2,2,2,2,2,3,3,1,13,2,3,3,2,0,2,5.555555555555555,491,23,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,11,3,1411,1,3,3,2,4,2,3,1,0,8,6,3,3,2,0,2,8.108108108108109,294,29,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,1,3,1535,4,2,3,2,1,2,3,4,0,10,3,3,10,9,8,6,8.823529411764707,416,24,11,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,6,3,601,2,3,3,2,7,2,3,3,0,22,3,3,20,6,5,13,7.5,992,18,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,1,10,4,1563,3,3,3,2,3,2,3,3,0,10,2,3,6,3,1,2,10.526315789473685,479,28,9,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3,3,1658,4,3,2,2,1,2,3,3,1,11,2,3,11,8,7,9,8.823529411764707,479,23,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,1,1,91,1,2,3,2,7,2,3,4,0,20,2,2,4,3,1,3,1.694915254237288,185,39,8,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,4,4,1185,4,2,4,2,1,2,3,2,1,2,2,4,2,2,2,2,11.428571428571429,135,33,10,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,3,2,445,4,3,3,2,4,2,3,1,0,12,3,2,1,0,0,0,5.128205128205129,402,27,8,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,16,2,412,2,4,1,2,0,2,3,3,0,9,2,3,8,3,0,7,7.142857142857143,808,19,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,13,1,645,2,3,3,2,1,2,3,3,0,7,1,3,7,4,0,6,4.0,251,18,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,9,4,1709,4,3,3,2,9,2,3,3,1,9,2,3,5,3,1,2,13.793103448275861,307,20,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,23,2,1002,4,3,1,2,1,2,3,3,1,9,2,3,9,8,0,8,4.444444444444445,242,36,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,10,2,715,4,4,4,2,3,2,3,1,0,4,2,3,1,0,0,0,5.405405405405405,505,33,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,28,3,1546,4,3,4,2,4,2,4,4,1,8,3,3,5,4,0,3,6.666666666666667,142,37,12,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,2,3,1756,4,3,2,2,8,2,3,4,0,13,2,2,11,7,1,7,9.090909090909092,467,20,10,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,1,5,683,2,3,4,2,1,2,3,4,1,10,4,2,10,9,8,8,14.705882352941176,237,24,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,9,3,1071,1,3,3,2,2,2,3,2,1,18,4,3,5,4,0,3,5.357142857142857,157,38,6,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,5,3,1017,2,3,2,2,0,2,3,1,0,4,3,3,3,2,1,2,10.0,242,26,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,7,2,1025,4,3,3,2,6,2,3,2,0,8,6,3,2,2,2,1,4.878048780487805,366,33,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,1,6,1,1661,3,2,3,2,2,2,3,2,1,30,3,3,15,11,2,12,2.0408163265306123,570,19,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,3,1,201,2,3,2,2,1,2,3,4,0,1,3,3,1,0,0,0,5.2631578947368425,234,18,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,11,2,1045,4,3,4,2,3,2,3,2,1,26,4,4,9,3,1,1,4.444444444444445,1176,19,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,17,3,1206,4,1,3,2,2,2,3,4,0,6,3,3,0,0,0,0,6.818181818181818,52,38,11,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,10,3,766,4,3,2,2,1,2,3,4,2,2,2,3,2,2,2,2,10.344827586206897,237,27,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,11,2,1137,4,3,4,2,1,2,3,4,1,5,3,3,5,2,0,2,5.714285714285714,425,30,12,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,6,3,769,4,3,4,2,2,2,3,4,0,19,4,3,2,2,2,2,5.660377358490566,138,34,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,1,10,2,1279,1,2,3,2,1,2,4,3,0,2,2,1,2,2,2,2,9.523809523809524,250,19,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,6,3,1918,3,4,4,2,0,2,3,1,1,8,3,3,7,7,7,7,11.538461538461538,391,18,8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,7,4,487,3,3,3,2,2,2,3,3,0,7,2,4,1,0,0,0,8.695652173913043,342,39,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
