Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label,IntoAge,Satisfaction,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
1,20,3,2046,4,3,3,2,8,2,3,3,0,8,3,3,5,3,0,1,0,37,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,4,145,1,2,1,2,3,2,4,3,0,23,1,2,13,12,12,8,0,28,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,21,2,1821,4,3,2,2,4,2,4,4,1,13,2,4,9,7,3,7,1,33,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,3,1547,4,3,4,2,2,2,3,3,1,24,3,1,20,8,13,9,0,18,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,20,3,587,1,3,3,2,3,2,3,1,0,12,2,3,1,0,0,0,1,19,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,4,1228,4,3,4,2,2,2,3,3,1,12,3,2,6,3,1,4,0,34,11,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,4,1,253,4,3,3,2,1,2,3,2,1,21,2,3,20,8,9,9,0,19,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,3,3,397,3,3,2,2,4,2,3,4,0,10,2,3,8,0,7,7,0,26,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,29,4,569,2,2,3,2,0,2,3,2,1,28,2,3,27,10,15,7,0,22,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,7,3,1482,3,3,3,2,1,2,3,2,2,1,2,2,1,0,0,0,0,29,8,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,5,2,1696,2,2,4,2,1,2,3,3,1,15,3,4,15,10,4,13,0,19,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,10,3,1980,3,3,1,2,6,2,3,4,0,9,3,3,5,2,1,4,0,45,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,29,3,568,1,2,4,2,3,2,3,3,1,32,3,2,1,0,0,0,0,25,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,16,3,1681,3,3,4,2,1,2,4,3,1,7,2,3,6,5,1,2,0,26,10,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,6,2,1297,2,2,3,2,0,2,3,2,0,8,6,2,7,0,7,7,0,43,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,14,3,227,1,3,3,2,4,2,3,1,1,13,2,3,9,8,1,8,0,28,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,10,3,1079,3,2,1,2,1,2,3,1,0,1,6,2,1,0,1,0,1,20,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,17,5,1656,4,2,1,2,5,2,3,3,3,19,3,3,14,11,1,11,0,31,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,478,1,2,2,2,1,2,3,3,0,3,3,3,3,2,1,2,1,18,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,15,2,2009,2,3,4,2,0,2,3,1,1,10,6,3,9,7,8,1,0,23,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3,4,1036,2,3,4,2,8,2,3,3,0,19,1,3,1,0,0,0,0,19,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,20,2,372,3,3,4,2,0,2,3,2,0,21,2,3,20,7,4,10,0,24,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,25,3,1993,1,3,3,2,2,2,4,2,0,25,3,3,17,14,12,11,0,22,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2,2,264,1,2,4,2,9,2,4,4,1,22,1,3,20,8,11,8,0,23,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1,4,2012,1,3,4,2,8,2,3,3,2,8,3,2,1,0,0,0,0,32,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,23,2,1678,4,3,3,2,3,2,3,4,0,21,2,3,2,0,0,2,0,20,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,2,3,1050,3,2,2,2,2,2,3,1,1,30,2,3,15,7,6,12,0,23,6,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,3,815,3,3,3,2,5,2,3,4,0,30,3,3,4,3,0,3,0,20,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,2,3,909,4,2,4,2,8,2,3,3,2,13,2,3,5,4,0,4,0,26,11,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,16,1,1729,2,3,4,2,1,2,3,2,1,10,2,2,10,0,0,8,0,20,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,29,1,1514,3,1,2,2,1,2,3,2,2,8,2,2,8,6,1,7,0,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,10,4,483,4,4,3,2,3,2,3,3,1,10,3,3,7,7,1,7,0,30,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,7,1,585,4,3,2,2,0,2,3,1,0,4,3,3,3,2,1,2,0,26,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,2,4,771,4,3,1,2,2,2,3,1,1,16,2,4,1,0,0,0,0,19,6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,20,3,1475,4,3,2,2,1,2,3,3,0,6,3,2,5,2,1,3,0,38,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,18,5,74,2,3,1,2,1,2,4,4,1,9,3,2,9,8,1,8,0,26,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,1,879,3,3,1,2,1,2,3,4,0,5,3,3,5,3,0,3,0,20,8,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,3,1196,4,2,4,2,1,2,3,2,1,14,2,2,14,8,3,11,0,23,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1,2,976,4,3,4,2,2,2,3,2,1,26,2,2,9,8,7,8,0,26,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,20,3,1265,3,4,3,2,0,2,3,4,0,2,5,2,1,0,0,0,0,32,10,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,3,743,3,3,3,2,4,2,3,4,0,10,4,4,1,0,0,0,0,28,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,8,1,1019,2,1,1,2,1,2,3,1,1,4,3,2,4,3,1,1,0,18,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,14,3,1128,3,2,3,2,1,2,3,1,0,21,2,4,20,7,4,9,0,19,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,10,4,592,2,3,4,2,1,2,3,4,0,10,3,2,10,3,9,7,0,26,10,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,13,4,1307,3,2,2,2,6,2,3,4,2,21,4,3,19,9,15,2,0,18,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,1,1068,1,2,3,2,1,2,3,3,2,5,5,3,5,3,1,3,0,21,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,8,2,2018,1,3,3,2,0,2,4,2,1,6,3,2,5,3,0,4,0,19,6,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,8,4,990,1,3,4,2,4,2,3,4,2,12,3,3,7,7,0,7,0,24,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,7,4,709,4,2,4,2,0,2,4,1,0,8,2,3,7,7,0,5,0,30,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,5,1481,1,3,3,2,7,2,3,3,1,11,4,2,1,0,0,0,0,33,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1011,3,3,1,2,1,2,3,3,1,4,1,3,4,3,0,3,0,27,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,13,4,650,2,3,1,2,2,2,3,3,0,9,2,1,3,1,1,2,1,22,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,3,1,714,4,4,4,2,1,2,4,2,2,6,3,3,6,5,0,4,0,21,10,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,7,3,112,4,1,4,2,4,2,3,1,0,37,3,2,6,4,0,2,0,19,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,18,4,1034,3,3,2,2,3,2,3,4,2,17,3,3,8,7,6,7,0,38,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,25,2,1397,3,3,3,2,3,2,4,2,1,13,2,3,6,4,0,5,0,26,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,4,1,1394,3,3,3,2,7,2,3,4,0,8,2,3,6,4,1,3,0,29,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,9,2,699,2,2,2,2,2,2,3,3,1,13,2,3,3,2,0,2,0,23,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,11,3,1411,1,3,3,2,4,2,3,1,0,8,6,3,3,2,0,2,0,29,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,1,3,1535,4,2,3,2,1,2,3,4,0,10,3,3,10,9,8,6,0,24,11,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,6,3,601,2,3,3,2,7,2,3,3,0,22,3,3,20,6,5,13,0,18,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,10,4,1563,3,3,3,2,3,2,3,3,0,10,2,3,6,3,1,2,0,28,9,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,3,3,1658,4,3,2,2,1,2,3,3,1,11,2,3,11,8,7,9,0,23,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,1,91,1,2,3,2,7,2,3,4,0,20,2,2,4,3,1,3,0,39,8,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,4,4,1185,4,2,4,2,1,2,3,2,1,2,2,4,2,2,2,2,0,33,10,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,3,2,445,4,3,3,2,4,2,3,1,0,12,3,2,1,0,0,0,1,27,8,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,16,2,412,2,4,1,2,0,2,3,3,0,9,2,3,8,3,0,7,0,19,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,13,1,645,2,3,3,2,1,2,3,3,0,7,1,3,7,4,0,6,0,18,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,9,4,1709,4,3,3,2,9,2,3,3,1,9,2,3,5,3,1,2,0,20,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,23,2,1002,4,3,1,2,1,2,3,3,1,9,2,3,9,8,0,8,0,36,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,10,2,715,4,4,4,2,3,2,3,1,0,4,2,3,1,0,0,0,0,33,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,28,3,1546,4,3,4,2,4,2,4,4,1,8,3,3,5,4,0,3,0,37,12,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,2,3,1756,4,3,2,2,8,2,3,4,0,13,2,2,11,7,1,7,0,20,10,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,1,5,683,2,3,4,2,1,2,3,4,1,10,4,2,10,9,8,8,0,24,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,9,3,1071,1,3,3,2,2,2,3,2,1,18,4,3,5,4,0,3,0,38,6,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,5,3,1017,2,3,2,2,0,2,3,1,0,4,3,3,3,2,1,2,1,26,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,7,2,1025,4,3,3,2,6,2,3,2,0,8,6,3,2,2,2,1,0,33,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,6,1,1661,3,2,3,2,2,2,3,2,1,30,3,3,15,11,2,12,0,19,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3,1,201,2,3,2,2,1,2,3,4,0,1,3,3,1,0,0,0,0,18,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,11,2,1045,4,3,4,2,3,2,3,2,1,26,4,4,9,3,1,1,0,19,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,17,3,1206,4,1,3,2,2,2,3,4,0,6,3,3,0,0,0,0,0,38,11,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,10,3,766,4,3,2,2,1,2,3,4,2,2,2,3,2,2,2,2,0,27,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,11,2,1137,4,3,4,2,1,2,3,4,1,5,3,3,5,2,0,2,0,30,12,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,6,3,769,4,3,4,2,2,2,3,4,0,19,4,3,2,2,2,2,0,34,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,10,2,1279,1,2,3,2,1,2,4,3,0,2,2,1,2,2,2,2,1,19,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,6,3,1918,3,4,4,2,0,2,3,1,1,8,3,3,7,7,7,7,0,18,8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,7,4,487,3,3,3,2,2,2,3,3,0,7,2,4,1,0,0,0,0,39,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,2,2,820,3,3,4,2,1,2,3,3,1,26,3,2,26,14,3,0,0,21,10,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,6,3,302,4,2,4,2,6,2,3,4,0,23,2,3,19,7,12,8,0,22,12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,2,3,2031,1,3,3,2,5,2,3,1,0,24,2,2,22,6,4,14,0,18,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,24,3,1173,4,3,2,2,8,2,4,4,0,6,2,3,4,3,1,2,0,18,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,2,3,408,4,1,2,2,5,2,3,4,1,13,3,3,4,1,1,2,0,38,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2,4,1212,2,3,2,2,5,2,3,4,3,5,2,3,0,0,0,0,0,35,8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,21,4,1929,1,1,3,2,6,2,3,3,1,10,1,3,3,2,1,2,0,29,7,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,27,1,856,3,2,1,2,1,2,3,4,0,6,3,2,6,5,1,1,0,29,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,9,3,206,2,3,2,2,8,2,3,3,1,20,2,1,17,9,0,15,0,25,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,7,3,1362,1,4,1,2,2,2,3,4,1,17,2,2,15,7,6,13,0,19,6,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,449,3,3,2,2,0,2,3,4,1,6,0,3,5,4,1,4,0,21,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,12,4,648,2,2,1,2,1,2,3,3,1,1,2,4,1,0,0,0,1,29,6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,7,3,1114,4,3,2,2,0,2,3,3,1,4,3,3,3,2,0,2,0,29,9,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,4,721,4,2,3,2,1,2,3,1,0,20,4,3,20,7,11,10,0,19,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,8,2,1015,2,4,1,2,0,2,3,3,3,9,4,2,8,7,1,7,0,21,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,2,3,1703,3,4,4,2,1,2,3,2,1,9,2,3,8,7,6,7,0,35,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,8,3,56,4,3,3,2,1,2,3,4,0,9,0,3,9,8,1,7,0,18,11,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,10,3,1028,2,3,4,2,1,2,4,1,1,3,4,2,3,2,1,2,0,32,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,16,4,394,1,3,2,2,2,2,3,4,1,5,2,3,3,2,0,2,1,21,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,1038,1,1,4,2,1,2,3,4,1,33,3,3,32,14,6,9,1,19,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,4,4,1502,1,2,2,2,8,2,3,4,0,8,5,3,5,4,0,2,0,25,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,9,3,1188,1,1,3,2,8,2,3,2,0,7,2,2,4,3,1,3,1,36,6,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,4,5,1644,3,2,4,2,2,2,4,2,1,23,3,3,2,2,2,2,0,25,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,5,3,1267,2,3,2,2,7,2,3,3,1,26,5,3,22,9,3,10,0,18,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,10,4,1854,3,3,3,2,3,2,4,2,2,10,1,2,6,3,3,3,0,32,8,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,4,4,523,3,3,3,2,9,2,3,1,1,6,3,3,3,2,1,2,0,28,7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,3,1331,4,3,2,2,1,2,3,1,0,3,2,4,3,2,2,2,1,28,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,8,4,874,1,4,4,2,2,2,4,3,1,10,2,2,3,2,0,2,0,34,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,17,3,992,4,3,3,2,1,2,3,4,0,10,2,3,10,8,6,0,0,23,11,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,17,4,1405,4,3,3,2,1,2,3,4,0,8,2,3,8,2,7,7,1,19,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,9,3,1344,4,3,4,2,0,2,3,4,1,10,0,2,9,7,1,6,0,24,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,2,1,1513,4,3,2,2,0,2,3,3,3,4,3,3,3,2,0,2,0,25,9,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,24,3,986,2,4,2,2,4,2,3,4,0,22,2,2,1,0,0,0,1,18,8,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,5,4,1651,2,3,1,2,4,2,3,3,2,9,6,3,3,2,0,2,0,27,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,3,49,4,3,4,2,1,2,3,1,0,2,3,3,2,2,2,2,0,33,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,4,1,1106,4,3,4,2,1,2,3,2,1,7,3,4,7,7,5,6,1,18,10,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,18,1,923,4,3,4,2,1,2,3,1,0,1,3,2,1,0,0,0,1,20,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,24,3,1928,3,4,1,2,1,2,3,4,0,1,3,3,1,0,0,0,1,28,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,1,3,950,4,3,1,2,1,2,3,2,1,15,3,3,15,12,5,11,0,23,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,2,4,343,3,3,3,2,0,2,4,4,0,20,1,3,19,6,11,8,0,19,10,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,15,2,1666,3,2,3,2,1,2,4,1,1,14,3,3,14,10,6,11,0,29,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,2,1,1992,4,3,3,2,6,2,3,3,1,7,2,2,2,2,0,2,0,18,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,10,4,131,4,3,3,2,0,2,3,3,0,38,1,2,37,10,1,8,0,20,10,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,14,2,936,3,2,3,2,7,2,3,1,0,10,6,3,5,4,0,3,0,32,7,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
